1639657444,380496025,0.619905,-0.456224,0.215139
1639657444,430493593,0.620953,-0.456774,0.215314
1639657444,480477810,0.622018,-0.456740,0.215691
1639657444,510469437,0.622627,-0.456582,0.215870
1639657444,570467949,0.623938,-0.455840,0.216424
1639657444,630469322,0.625232,-0.454966,0.216900
1639657444,680469036,0.626325,-0.454119,0.217337
1639657444,720471621,0.627202,-0.453349,0.217626
1639657444,780467987,0.628537,-0.451757,0.218308
1639657444,820469618,0.629341,-0.451076,0.218717
1639657444,880479813,0.630379,-0.450449,0.219049
1639657444,930472136,0.631112,-0.450196,0.219156
1639657444,980479717,0.631762,-0.450029,0.219293
1639657445,10468245,0.632120,-0.449882,0.219380
1639657445,80471754,0.632936,-0.449490,0.219673
1639657445,110467672,0.633253,-0.449414,0.219794
1639657445,170468330,0.633841,-0.449403,0.220058
1639657445,220471621,0.634288,-0.449424,0.220215
1639657445,280469894,0.634833,-0.449285,0.220415
1639657445,330468655,0.635290,-0.448975,0.220526
1639657445,380469561,0.635792,-0.448584,0.220738
1639657445,430469751,0.636307,-0.448283,0.221006
1639657445,470471144,0.637919,-0.450464,0.222440
1639657445,530493259,0.640310,-0.454268,0.224544
1639657445,560476780,0.641125,-0.455463,0.225283
1639657445,610469103,0.642085,-0.456671,0.226103
1639657445,670497179,0.642804,-0.457568,0.226678
1639657445,720469475,0.642970,-0.457608,0.226841
1639657445,760472536,0.642970,-0.457608,0.226841
1639657445,820460320,0.642970,-0.457608,0.226841
1639657445,870460510,0.642970,-0.457608,0.226841
1639657445,920459747,0.642970,-0.457608,0.226841
1639657445,980468988,0.642970,-0.457608,0.226841
1639657446,30473232,0.642970,-0.457608,0.226841
1639657446,60471058,0.642970,-0.457608,0.226841
1639657446,110471010,0.642970,-0.457608,0.226841
1639657446,170470476,0.642970,-0.457608,0.226841
1639657446,220459700,0.642970,-0.457608,0.226841
1639657446,270460606,0.642970,-0.457608,0.226841
1639657446,320474863,0.642970,-0.457608,0.226841
1639657446,370468378,0.642970,-0.457608,0.226841
1639657446,430472136,0.642970,-0.457608,0.226841
1639657446,480470657,0.642970,-0.457608,0.226841
1639657446,510471821,0.642970,-0.457608,0.226841
1639657446,570466042,0.642970,-0.457608,0.226841
1639657446,620480776,0.642970,-0.457608,0.226841
1639657446,680470943,0.642970,-0.457608,0.226841
1639657446,710461140,0.642970,-0.457608,0.226841
1639657446,780468941,0.642970,-0.457608,0.226841
1639657446,830459833,0.642970,-0.457608,0.226841
1639657446,870465994,0.642970,-0.457608,0.226841
1639657446,930466413,0.642970,-0.457608,0.226841
1639657446,980467319,0.642970,-0.457608,0.226841
1639657447,30460596,0.642970,-0.457608,0.226841
1639657447,80464125,0.642970,-0.457608,0.226841
1639657447,120470285,0.642970,-0.457608,0.226841
1639657447,180493593,0.642970,-0.457608,0.226841
1639657447,230485201,0.642970,-0.457608,0.226841
1639657447,280488968,0.642970,-0.457608,0.226841
1639657447,330469847,0.642970,-0.457608,0.226841
1639657447,380467653,0.642970,-0.457608,0.226841
1639657447,420485973,0.642970,-0.457608,0.226841
1639657447,480466127,0.642970,-0.457608,0.226841
1639657447,510469198,0.642970,-0.457608,0.226841
1639657447,560490608,0.642970,-0.457608,0.226841
1639657447,610473633,0.642970,-0.457608,0.226841
1639657447,670468807,0.642970,-0.457608,0.226841
1639657447,730460882,0.642970,-0.457608,0.226841
1639657447,780471563,0.642970,-0.457608,0.226841
1639657447,810470104,0.642970,-0.457608,0.226841
1639657447,860468864,0.642970,-0.457608,0.226841
1639657447,920466900,0.642970,-0.457608,0.226841
1639657447,960472345,0.642970,-0.457608,0.226841
